year,month,carrier,airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,state
2022,2,YV,HOU,102,11,7.21,0.06,3.02,0,0.71,17,0,739,584,2,137,0,16, TX
2022,2,YV,HSV,30,5,2,0,2,0,1,4,0,609,208,0,77,0,324, AL
2022,2,YV,IAD,579,111,42,9,32,0,28,29,1,8032,3625,693,1487,0,2227, DC
2022,2,YV,IAH,1898,374,149.85,34.73,134.27,2,53.14,101,5,36159,15936,4748,8205,88,7182, TX
2022,2,YV,ICT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, KS
2022,2,YV,IND,72,10,10,0,0,0,0,9,0,681,681,0,0,0,0, IN
2022,2,YV,JAX,57,12,9,1,0,0,2,3,0,1856,1225,62,0,0,569, FL
2022,2,YV,LBB,144,22,13.64,0.49,3.16,0,4.71,16,0,1855,1341,37,136,0,341, TX
2022,2,YV,LGA,135,30,14,13,3,0,0,10,0,1874,978,825,71,0,0, NY
2022,2,YV,LGB,51,7,3.35,0,3.3,0,0.35,4,0,332,191,0,134,0,7, CA
2022,2,YV,LIT,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0, AR
2022,2,YV,MAF,194,27,17.34,1.9,4.72,0,3.04,14,1,2760,1384,232,985,0,159, TX
2022,2,YV,MCI,150,29,18,1,8,0,2,10,0,5620,3980,73,318,0,1249, MO
2022,2,YV,MDT,1,1,0,0,1,0,0,0,0,30,0,0,30,0,0, PA
2022,2,YV,MEM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, TN
2022,2,YV,MFE,26,5,1.04,0.39,1.57,0,2,4,0,284,114,32,75,0,63, TX
2022,2,YV,MFR,36,5,3.53,0,0.36,0,1.12,0,0,262,132,0,28,0,102, OR
2022,2,YV,MGM,5,1,1,0,0,0,0,0,0,54,54,0,0,0,0, AL
2022,2,YV,MIA,8,3,0,1,2,0,0,0,0,252,0,208,44,0,0, FL
2022,2,YV,MLI,38,3,1.68,0,0.03,0,1.29,8,0,253,138,0,2,0,113, IL
2022,2,YV,MRY,106,22,7.21,2,2.22,0,10.56,4,1,1437,479,94,96,0,768, CA
2022,2,YV,MSN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0, WI
2022,2,YV,MSP,82,24,18,1,4,0,1,0,0,2306,1968,100,209,0,29, MN
2022,2,YV,MSY,61,11,9,0,1,0,1,2,0,1121,1072,0,28,0,21, LA
2022,2,YV,MTJ,28,6,3,1,1,0,1,0,0,185,129,18,15,0,23, CO
2022,2,YV,OKC,101,25,16.37,0,4.7,0,3.94,9,0,1787,1242,0,204,0,341, OK
2022,2,YV,OMA,60,12,6.15,0,1.61,0,4.24,5,0,690,375,0,92,0,223, NE
2022,2,YV,ONT,15,1,0.34,0,0,0,0.66,1,0,41,14,0,0,0,27, CA
2022,2,YV,ORD,296,50,14,7,18,0,11,32,1,5587,1813,1224,1812,0,738, IL
2022,2,YV,ORF,52,8,6,0,2,0,0,3,0,796,749,0,47,0,0, VA
2022,2,YV,PBI,35,7,1,3,2,0,1,1,0,536,90,303,61,0,82, FL
2022,2,YV,PHL,68,11,9,0,0,0,2,5,0,1122,1021,0,0,0,101, PA
2022,2,YV,PHX,1049,222,58.15,7.63,36.1,0,120.12,24,0,19488,5989,1792,1250,0,10457, AZ
2022,2,YV,PIA,39,7,3.88,0.1,2.9,0,0.12,8,0,251,162,5,75,0,9, IL
2022,2,YV,PIT,59,7,3,0,3,0,1,0,1,388,161,0,63,0,164, PA
2022,2,YV,PNS,23,4,0.18,0,2,0,1.82,3,1,330,17,0,58,0,255, FL
2022,2,YV,PSP,53,23,8.66,0.13,2.21,0,12.01,1,0,2176,791,49,104,0,1232, CA
2022,2,YV,RAP,52,9,4.2,2.1,0.2,0,2.51,7,1,611,295,166,31,0,119, SD
2022,2,YV,RDU,59,13,8,1,2,1,1,2,0,1082,871,66,40,25,80, NC
2022,2,YV,RIC,38,8,6,0,2,0,0,0,0,1191,1115,0,76,0,0, VA
2022,2,YV,RNO,25,4,4,0,0,0,0,0,0,229,229,0,0,0,0, NV
2022,2,YV,RSW,12,2,0,1,1,0,0,0,0,159,0,72,87,0,0, FL
2022,2,YV,SAT,14,4,2,0,2,0,0,0,0,319,97,0,222,0,0, TX
2022,2,YV,SAV,55,15,7,1,6,0,1,0,0,2566,2282,18,237,0,29, GA
2022,2,YV,SBA,74,12,5.63,1,1.19,0,4.19,4,1,699,277,35,24,0,363, CA
2022,2,YV,SDF,161,22,15.27,1.36,2.85,0,2.52,16,0,1133,872,69,94,0,98, KY
2022,2,YV,SJC,4,1,0,0,0,0,1,0,0,16,0,0,0,0,16, CA
2022,2,YV,SLC,25,6,2.03,0,0.15,0,3.82,0,0,307,64,0,9,0,234, UT
2022,2,YV,SRQ,28,8,4,2,1,0,1,1,0,501,245,180,61,0,15, FL
2022,2,YV,STL,35,8,7,1,0,0,0,3,0,501,477,24,0,0,0, MO
2022,2,YV,STS,28,3,1.28,0,0,0,1.72,0,0,86,35,0,0,0,51, CA
2022,2,YV,TLH,23,2,0.6,0.67,0.73,0,0,4,0,100,34,29,37,0,0, FL
2022,2,YV,TUL,47,8,3.68,0,3.32,0,1,2,0,278,187,0,75,0,16, OK
2022,2,YV,TUS,156,24,13.04,0,1.31,0,9.64,3,0,1939,974,0,68,0,897, AZ
2022,2,YV,TYS,1,1,0,0.32,0.68,0,0,0,0,34,0,11,23,0,0, TN
2022,2,YV,VPS,35,1,1,0,0,0,0,5,0,32,32,0,0,0,0, FL
2022,2,YV,XNA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, AR
2022,2,YV,YUM,117,20,10.4,0,2.25,0,7.35,3,0,1202,688,0,111,0,403, AZ
2022,2,YX,ABQ,18,5,0.29,0,4.71,0,0,0,0,137,13,0,124,0,0, NM
2022,2,YX,ALB,55,17,7.84,0,2.13,0,7.03,6,0,873,337,0,54,0,482, NY
2022,2,YX,ATL,459,75,23.19,0.18,17.77,0,33.86,14,0,4488,1439,16,785,0,2248, GA
2022,2,YX,AUS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0, TX
2022,2,YX,BDL,21,3,1.59,0,1.41,0,0,2,0,64,34,0,30,0,0, CT
2022,2,YX,BGR,8,1,0.79,0,0,0,0.21,0,0,19,15,0,0,0,4, ME
2022,2,YX,BNA,576,127,45.67,0.23,43,0.92,37.17,26,3,7416,3003,15,1706,35,2657, TN
2022,2,YX,BOS,1614,243,83.73,5.36,75.53,0,78.39,158,2,16088,6885,372,3509,0,5322, MA
2022,2,YX,BTV,78,19,7.66,1,3.1,0,7.23,9,2,1012,480,109,101,0,322, VT
2022,2,YX,BUF,67,14,5.34,0.64,4.34,0,3.69,5,0,553,204,21,153,0,175, NY
2022,2,YX,BWI,158,26,3.82,0,7.39,0,14.8,1,0,1535,294,0,337,0,904, MD
2022,2,YX,CHO,56,12,1.79,0,5.94,0,4.27,1,0,480,64,0,180,0,236, VA
2022,2,YX,CHS,271,61,14.44,2.56,28.84,0,15.16,15,0,3074,773,136,1038,0,1127, SC
2022,2,YX,CLE,424,106,18.58,1.48,50.49,0,35.45,33,1,7692,1308,803,2586,0,2995, OH
2022,2,YX,CLT,455,74,18.38,0.12,30.52,1,23.98,22,0,4790,1455,12,1142,17,2164, NC
2022,2,YX,CMH,1017,220,53.96,3.92,69.5,0.74,91.88,76,1,16297,5354,279,3015,45,7604, OH
2022,2,YX,CVG,269,56,9.77,0.37,19.42,0,26.45,18,0,4156,1016,28,752,0,2360, OH
2022,2,YX,DAY,28,6,0.02,0,0.89,0,5.09,2,0,708,3,0,95,0,610, OH
2022,2,YX,DCA,2397,442,115.72,14.08,141.75,0.77,169.69,87,4,29597,8494,1679,5835,33,13556, DC
2022,2,YX,DLH,10,2,0.29,0,1.71,0,0,1,0,44,7,0,37,0,0, MN
2022,2,YX,DSM,54,15,4.35,0,4.82,0,5.83,3,0,877,281,0,199,0,397, IA
2022,2,YX,DTW,359,65,17.62,1.23,15.59,0,30.57,33,0,4442,1379,57,605,0,2401, MI
2022,2,YX,ELP,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0, TX
2022,2,YX,EWR,2013,365,65.68,10.19,187.28,0,101.85,170,4,29134,6946,1067,12063,0,9058, NJ
2022,2,YX,EYW,211,80,12.75,0.9,60.43,0,5.92,6,3,3528,758,37,2309,0,424, FL
2022,2,YX,FAR,19,5,1.38,0,3.62,0,0,3,0,310,173,0,137,0,0, ND
2022,2,YX,FCA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0, MT
2022,2,YX,GRR,26,2,0,0,1.63,0,0.38,3,0,34,0,0,28,0,6, MI
2022,2,YX,GSO,95,23,4.1,0,6.81,0,12.09,3,0,1504,152,0,332,0,1020, NC
2022,2,YX,GSP,15,2,0,1,1,0,0,1,0,97,0,82,15,0,0, SC
2022,2,YX,HHH,52,10,3.03,0,3.78,0,3.19,0,2,484,297,0,89,0,98, SC
2022,2,YX,IAD,485,99,23.79,2.75,43.83,0,28.63,20,0,5670,1731,158,1660,0,2121, DC
2022,2,YX,IAH,75,17,4.85,0.73,6.61,0,4.82,2,0,893,248,12,225,0,408, TX
2022,2,YX,ILM,100,16,1.23,0,6.78,0,7.99,5,0,928,116,0,340,0,472, NC
2022,2,YX,IND,753,163,38.57,2.12,46.88,0,75.43,69,0,11911,2183,122,2459,0,7147, IN
2022,2,YX,JAN,28,2,0,0,1,0,1,2,0,40,0,0,25,0,15, MS
2022,2,YX,JAX,467,78,21.38,1.94,34.67,0,20.01,18,1,5674,2389,143,1434,0,1708, FL
2022,2,YX,JFK,1652,314,84.52,16.58,113.5,0.49,98.91,48,6,20892,6866,1570,5555,27,6874, NY
2022,2,YX,LEX,46,8,4.53,0.67,1.84,0,0.96,2,0,1115,515,274,96,0,230, KY
2022,2,YX,LGA,3373,779,140.15,28.38,415.77,1.42,193.28,217,6,58771,11749,2176,26390,53,18403, NY
2022,2,YX,MCI,385,91,19.77,3.78,37.84,0,29.61,33,1,5748,1272,295,1319,0,2862, MO
2022,2,YX,MCO,4,1,0.29,0,0.71,0,0,0,0,17,5,0,12,0,0, FL
2022,2,YX,MEM,135,32,7.05,0.04,13.79,0,11.12,12,0,1900,327,3,716,0,854, TN
2022,2,YX,MHT,44,14,3.89,0,3.62,0,6.49,3,0,586,190,0,104,0,292, NH
2022,2,YX,MIA,33,17,5.09,0,9.93,0,1.98,2,0,920,478,0,330,0,112, FL
2022,2,YX,MKE,124,16,5.21,0,3.39,0,7.4,8,0,750,196,0,103,0,451, WI
2022,2,YX,MSN,54,10,4.75,0,1.83,0,3.42,1,0,639,390,0,73,0,176, WI
2022,2,YX,MSP,140,29,10.2,0,9.65,0,9.16,3,0,1950,586,0,529,0,835, MN
2022,2,YX,MSY,256,56,18.6,2.42,20.71,0.95,13.33,8,1,4763,1243,1334,905,70,1211, LA
2022,2,YX,OKC,57,11,1.18,0.16,2.35,0,7.3,8,0,713,54,16,172,0,471, OK
2022,2,YX,OMA,128,28,7.92,0,7.08,0,13,8,0,1984,664,0,293,0,1027, NE
2022,2,YX,ORD,1279,233,56.94,11.9,91.77,0.56,71.83,93,6,17247,4440,2026,5573,9,5199, IL
2022,2,YX,ORF,327,70,15.07,0.78,21.1,0,33.05,11,3,4982,1003,19,888,0,3072, VA
2022,2,YX,ORH,28,3,0,0,0.4,0,2.6,5,0,271,0,0,44,0,227, MA
2022,2,YX,PBI,76,25,5.03,0,15.77,0,4.21,0,0,1137,248,0,647,0,242, FL
2022,2,YX,PHL,503,66,19.85,4.96,15.07,0,26.13,22,0,4215,1513,377,519,0,1806, PA
2022,2,YX,PIT,903,165,36.95,0.84,53.01,0,74.2,40,0,11790,3268,125,2273,0,6124, PA
2022,2,YX,PNS,28,3,0.13,1.74,0.91,0,0.22,2,0,233,6,156,46,0,25, FL
2022,2,YX,PVD,118,27,9.61,1.49,2.74,0,13.16,9,1,1562,536,70,134,0,822, RI
2022,2,YX,PWM,152,26,13.69,0,2.81,0,9.5,12,1,1776,1230,0,116,0,430, ME
2022,2,YX,RDU,743,151,36.81,5.22,59,1,48.98,30,2,9831,4093,423,2140,22,3153, NC
2022,2,YX,RIC,207,43,6.09,0.29,16.34,0,20.27,7,0,3093,553,28,797,0,1715, VA
2022,2,YX,ROA,28,6,0.83,0,2.62,0,2.55,0,0,396,101,0,101,0,194, VA
2022,2,YX,ROC,20,5,1.85,0,2.15,0,1,3,0,546,360,0,134,0,52, NY
2022,2,YX,RSW,64,19,5.92,0,8.35,0,4.73,3,1,916,254,0,251,0,411, FL
2022,2,YX,SAT,13,2,1,0.59,0.41,0,0,1,0,598,559,23,16,0,0, TX
2022,2,YX,SAV,163,35,10.83,0,14.71,0,9.46,6,0,2054,644,0,735,0,675, GA
2022,2,YX,SDF,346,63,13.63,0.48,15.74,0.14,33,27,0,4324,907,35,583,3,2796, KY
2022,2,YX,SLC,1,1,0.97,0,0.03,0,0,0,0,38,37,0,1,0,0, UT
2022,2,YX,SRQ,125,28,8.92,0,12.6,0,6.48,6,0,1434,423,0,629,0,382, FL
2022,2,YX,STL,132,21,3.7,0,6.19,0,11.11,18,1,1254,304,0,164,0,786, MO
2022,2,YX,SYR,26,4,2.07,0,1.17,0,0.76,1,0,215,140,0,43,0,32, NY
2022,2,YX,TPA,84,22,1.66,0,8.11,0.94,11.3,0,0,982,103,0,275,31,573, FL
2022,2,YX,TUL,8,4,1.42,0,1.4,0,1.18,0,0,213,86,0,45,0,82, OK
2022,2,YX,XNA,79,15,3.61,0,5.28,0,6.11,6,0,1184,204,0,243,0,737, AR
2022,1,9E,ABE,119,14,5.43,1,6.83,0,0.75,8,0,552,270,89,176,0,17, PA
2022,1,9E,ABY,74,7,3.57,1.81,0.92,0,0.7,2,0,604,412,95,66,0,31, GA
2022,1,9E,AEX,77,16,7.22,0,6.9,0,1.88,3,0,606,227,0,231,0,148, LA
2022,1,9E,AGS,171,10,2.01,0,1.78,0,6.22,2,0,678,101,0,92,0,485, GA
2022,1,9E,ALB,63,8,1.99,0.06,2.37,0,3.58,6,0,493,132,8,67,0,286, NY
2022,1,9E,ATL,3328,397,119,24.06,121.4,0.75,131.79,100,6,38124,16608,4422,4945,76,12073, GA
2022,1,9E,ATW,142,25,8.69,2,10.03,0,4.28,1,1,1599,691,175,382,0,351, WI
2022,1,9E,AUS,45,4,2,1,1,0,0,0,1,242,76,91,75,0,0, TX
2022,1,9E,AVL,11,1,0,0,0.07,0,0.93,1,0,15,0,0,1,0,14, NC
2022,1,9E,AZO,114,21,5.98,1.26,7.05,0,6.71,0,0,1556,309,645,272,0,330, MI
2022,1,9E,BGM,31,5,1.12,1.78,0.24,0,1.86,0,0,648,180,240,20,0,208, NY
2022,1,9E,BGR,109,10,2.91,0.08,4.08,0,2.93,13,0,446,82,7,172,0,185, ME
2022,1,9E,BHM,57,12,1.83,0,7.32,0,2.84,5,0,526,71,0,266,0,189, AL
2022,1,9E,BIS,32,7,3.86,0,1.51,0,1.63,0,0,517,366,0,68,0,83, ND
2022,1,9E,BMI,62,5,2.92,0,1.46,0,0.62,1,0,230,185,0,32,0,13, IL
2022,1,9E,BNA,141,26,7.32,1.45,10,0,7.23,11,0,1851,522,119,571,0,639, TN
2022,1,9E,BOS,256,38,12.09,3.59,9.6,0,12.71,38,0,3224,1524,251,390,0,1059, MA
2022,1,9E,BQK,64,7,3.14,0,2.71,0,1.15,0,0,1058,903,0,92,0,63, GA
2022,1,9E,BTR,45,4,1.18,1,1.13,0,0.7,2,0,150,41,24,57,0,28, LA
2022,1,9E,BTV,120,21,4.82,0.03,8.64,0,7.51,10,0,932,244,1,426,0,261, VT
2022,1,9E,BUF,237,46,13.18,0.58,15.54,0,16.7,32,0,2647,824,57,770,0,996, NY
2022,1,9E,BWI,87,13,3.61,0,6.85,0,2.54,10,0,637,83,0,398,0,156, MD
2022,1,9E,CAE,83,11,1.58,0.02,6.14,0,3.26,4,0,662,94,3,281,0,284, SC
2022,1,9E,CHA,108,14,5.36,2,4.11,0,2.53,2,0,1101,658,44,168,0,231, TN
2022,1,9E,CHO,166,28,7.31,0.97,16.58,0,3.15,16,0,2200,402,611,764,0,423, VA
2022,1,9E,CHS,159,26,7.11,2.08,10.85,0,5.96,20,2,1935,532,284,616,0,503, SC
2022,1,9E,CID,185,26,8.43,1.27,9.37,0,6.93,4,0,1258,416,73,370,0,399, IA
2022,1,9E,CLE,279,39,11.74,1.21,16.14,0,9.91,34,0,2506,874,195,782,0,655, OH
2022,1,9E,CLT,198,23,5.94,1.34,9.16,0,6.55,22,0,1456,298,55,490,0,613, NC
2022,1,9E,CMH,9,4,1.09,0,1.66,0,1.26,1,0,206,41,0,65,0,100, OH
2022,1,9E,CRW,77,12,3.74,2.07,2.67,0,3.52,4,3,1262,501,160,115,0,486, WV
2022,1,9E,CSG,74,10,1.85,0.5,1.73,0,5.92,2,0,529,103,10,58,0,358, GA
2022,1,9E,CVG,641,99,37.86,0.47,25.35,0,35.33,33,0,7050,2999,20,872,0,3159, OH
2022,1,9E,CWA,108,18,10.12,0.56,4.37,0,2.95,1,1,1185,830,24,196,0,135, WI
2022,1,9E,DAY,112,16,6.78,0.14,7.1,0,1.97,1,0,724,276,10,308,0,130, OH
2022,1,9E,DCA,172,24,7.59,0.24,10.12,0,6.06,16,0,1732,690,40,553,0,449, DC
2022,1,9E,DFW,3,3,0,0,2.57,0,0.43,0,0,196,0,0,154,0,42, TX
2022,1,9E,DHN,77,14,7.89,0,3.18,0,2.93,2,0,589,366,0,113,0,110, AL
2022,1,9E,DLH,7,2,1.11,0,0,0,0.89,0,0,129,97,0,0,0,32, MN
2022,1,9E,DSM,212,42,18.15,3.99,15.18,1,3.68,2,0,5196,1344,2603,765,21,463, IA
2022,1,9E,DTW,1858,338,71.79,15.32,113.02,0,137.87,43,0,28465,8477,4257,4411,0,11320, MI
2022,1,9E,ECP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, FL
2022,1,9E,EVV,83,9,5.48,0,0.52,1,2,3,0,717,477,0,12,37,191, IN
2022,1,9E,EWR,161,21,7.78,2,7.53,0,3.69,11,0,1306,758,113,214,0,221, NJ
2022,1,9E,EYW,31,6,1.64,0,3.01,0,1.35,1,0,316,60,0,122,0,134, FL
2022,1,9E,FAR,3,1,0.04,0,0,0,0.96,0,0,251,9,0,0,0,242, ND
2022,1,9E,FAY,77,13,6.01,1.92,2.31,0,2.76,3,0,866,402,196,66,0,202, NC
2022,1,9E,FSD,79,8,1.61,0,5.04,0,1.35,0,0,329,80,0,192,0,57, SD
2022,1,9E,FWA,77,10,2.14,0,4.09,0,3.76,2,0,545,262,0,94,0,189, IN
2022,1,9E,GFK,9,2,2,0,0,0,0,2,1,91,91,0,0,0,0, ND
2022,1,9E,GNV,86,12,4.03,0,6.97,0,1,2,0,355,164,0,142,0,49, FL
2022,1,9E,GPT,77,5,4,0,0.4,0,0.6,2,0,132,117,0,6,0,9, MS
2022,1,9E,GRB,173,23,9.81,1.42,8.71,0,3.06,0,0,1682,601,307,400,0,374, WI
2022,1,9E,GRR,80,16,5.59,0.97,5.19,0,4.25,9,0,1058,416,185,167,0,290, MI
2022,1,9E,GSO,134,18,5.04,0,6.75,0,6.2,16,1,905,181,0,208,0,516, NC
2022,1,9E,GSP,85,15,2.43,0,5.12,0,7.45,12,1,681,90,0,298,0,293, SC
2022,1,9E,GTR,87,5,2.79,0,0.01,0,2.2,2,0,439,227,0,1,0,211, MS
2022,1,9E,HPN,42,13,1.9,1.87,9.23,0,0,0,1,376,76,49,251,0,0, NY
2022,1,9E,HSV,18,2,0.49,0,1.51,0,0,0,0,96,37,0,59,0,0, AL
2022,1,9E,IAD,60,4,2.54,0,0.22,0,1.24,9,0,321,224,0,22,0,75, DC
2022,1,9E,ICT,6,1,0.32,0,0.58,0,0.1,0,0,50,16,0,29,0,5, KS
2022,1,9E,ILM,109,10,5.21,1,2.7,0,1.09,8,0,1341,495,718,103,0,25, NC
2022,1,9E,IND,166,28,9.89,3.77,9.74,0,4.61,10,1,1712,694,197,564,0,257, IN
2022,1,9E,ITH,31,3,1,1,0.23,0,0.77,0,1,162,28,70,15,0,49, NY
2022,1,9E,JAN,24,2,1,0,0.56,0,0.44,2,0,34,18,0,9,0,7, MS
2022,1,9E,JFK,1462,213,69.92,7.63,65.92,0,69.53,153,0,16405,7278,998,2432,0,5697, NY
2022,1,9E,LAN,115,15,6.96,0.11,4.44,0,3.5,1,2,726,398,16,77,0,235, MI
2022,1,9E,LEX,205,33,17.37,2.22,11.23,0,2.17,4,1,2098,886,631,438,0,143, KY
2022,1,9E,LFT,76,4,1.87,0,0.15,0,1.97,1,0,355,193,0,15,0,147, LA
2022,1,9E,LGA,2784,465,103.35,27.29,180.11,0,154.25,317,0,36236,14104,2665,7938,0,11529, NY
2022,1,9E,MBS,61,12,3.46,1.13,6.39,0,1.02,0,0,580,228,64,238,0,50, MI
2022,1,9E,MDT,43,9,3.81,0.25,3.06,0,1.88,1,0,537,183,30,119,0,205, PA
2022,1,9E,MDW,185,33,14.35,0,12.43,1,5.22,5,0,2177,1293,0,493,25,366, IL
2022,1,9E,MEM,54,5,0.67,0,1.64,0,2.7,6,1,282,40,0,78,0,164, TN
2022,1,9E,MGM,118,17,6.15,0,6.05,0,4.8,1,0,1066,470,0,249,0,347, AL
2022,1,9E,MIA,3,2,1,1,0,0,0,0,0,290,138,152,0,0,0, FL
2022,1,9E,MKE,123,18,5.8,0.87,3.88,0,7.45,14,1,1383,524,20,163,0,676, WI
2022,1,9E,MLI,118,18,4.85,0.5,10.64,0,2.02,4,2,937,426,8,285,0,218, IL
2022,1,9E,MLU,77,8,5.23,0,1.87,0,0.9,2,1,382,307,0,47,0,28, LA
2022,1,9E,MOB,123,13,10.12,0,1.32,0,1.56,1,0,1267,1164,0,56,0,47, AL
2022,1,9E,MOT,7,5,2.42,0,2.58,0,0,0,0,228,146,0,82,0,0, ND
2022,1,9E,MSN,107,21,4.92,1,4.06,0,11.02,7,0,1307,167,55,134,0,951, WI
2022,1,9E,MSP,954,157,38.81,4.54,51.5,0,62.16,19,1,13229,4749,266,2111,0,6103, MN
2022,1,9E,MYR,60,7,3.03,0,1.56,0,2.41,10,0,281,140,0,38,0,103, SC
2022,1,9E,OAJ,87,5,2.95,0,1.22,0,0.82,5,0,141,90,0,23,0,28, NC
2022,1,9E,ORD,55,10,0.85,1.84,1.37,0,5.94,5,0,1279,23,910,174,0,172, IL
2022,1,9E,ORF,219,45,11.64,1.92,13.38,0,18.06,29,0,3071,1075,125,700,0,1171, VA
2022,1,9E,ORH,25,3,0,0,1.48,0,1.52,2,0,209,0,0,49,0,160, MA
2022,1,9E,PHL,56,7,3.16,0,1.37,0,2.47,4,0,456,196,0,54,0,206, PA
2022,1,9E,PIT,208,37,13.13,1.36,18.58,0,3.93,15,1,2576,1634,55,611,0,276, PA
2022,1,9E,PVD,73,6,1,0,2,0,3,6,0,296,20,0,133,0,143, RI
2022,1,9E,PWM,106,23,8.64,0,9.37,0,5,9,0,1126,465,0,389,0,272, ME
2022,1,9E,RDU,397,76,18.39,4.23,22.73,0,30.65,40,3,6672,1299,1080,1076,0,3217, NC
2022,1,9E,RIC,334,57,16.61,2.72,22.3,0,15.37,34,1,3931,1363,169,1107,0,1292, VA
2022,1,9E,ROA,59,3,0,0,2,0,1,3,0,86,0,0,69,0,17, VA
2022,1,9E,ROC,229,44,18.46,1.77,14.53,0,9.25,28,0,3295,860,709,1065,0,661, NY
2022,1,9E,RST,62,13,4.4,0.92,7.68,0,0,1,1,846,126,505,215,0,0, MN
2022,1,9E,SAV,147,31,10.13,0.48,12.77,0,7.62,13,0,1899,699,66,617,0,517, GA
2022,1,9E,SBN,80,11,3.25,1,3.76,0,2.99,2,1,515,197,51,87,0,180, IN
2022,1,9E,SCE,4,1,0.15,0,0,0,0.85,0,0,156,23,0,0,0,133, PA
2022,1,9E,SDF,30,4,0,0,1.9,0,2.1,4,0,163,0,0,89,0,74, KY
2022,1,9E,SGF,65,8,3.68,0.28,1.06,0,2.99,1,0,459,133,11,35,0,280, MO
2022,1,9E,SHV,111,13,6.78,0,4.11,0,2.11,0,1,513,338,0,106,0,69, LA
2022,1,9E,STL,147,21,4.81,0.43,5.75,0,10.01,20,0,1302,421,31,338,0,512, MO
2022,1,9E,SYR,190,28,8.14,2.74,9.84,0,7.28,13,0,1946,466,177,926,0,377, NY
2022,1,9E,TLH,12,2,0.26,0,1,0,0.74,1,0,68,10,0,30,0,28, FL
2022,1,9E,TRI,136,13,3.45,2.42,4.41,0,2.72,4,0,735,184,98,138,0,315, TN
2022,1,9E,TUL,4,1,1,0,0,0,0,0,0,50,50,0,0,0,0, OK
2022,1,9E,TVC,107,21,7.63,1.4,8.6,0,3.37,2,0,1529,907,49,358,0,215, MI
2022,1,9E,TYS,242,47,13.14,7.7,19.34,0,6.82,7,1,6693,1222,4379,600,0,492, TN
2022,1,9E,VLD,80,9,5.62,1.98,1.11,0,0.28,2,1,1990,412,1424,69,0,85, GA
2022,1,9E,VPS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0, FL
2022,1,9E,XNA,90,10,3.52,0,3.5,0,2.99,4,0,299,109,0,84,0,106, AR
2022,1,AA,ABQ,185,25,15.53,0,0.96,0,8.5,3,0,1631,1060,0,37,0,534, NM
2022,1,AA,ALB,60,6,1.82,0.59,1.69,0,1.9,3,0,284,29,76,118,0,61, NY
2022,1,AA,AMA,28,4,1.13,0,0,0,2.87,1,0,152,52,0,0,0,100, TX
2022,1,AA,ATL,673,107,48.02,2.48,25.67,1.71,29.12,13,1,6079,2855,96,1032,76,2020, GA
2022,1,AA,AUS,1394,217,94.48,3.74,62.63,0,56.15,47,0,15632,7132,318,1997,0,6185, TX
2022,1,AA,AVP,52,7,5.25,0.75,1,0,0,3,0,286,169,82,35,0,0, PA
2022,1,AA,BDL,242,41,19.5,1.96,4.03,1.23,14.29,22,0,2518,994,208,304,55,957, CT
2022,1,AA,BHM,62,10,5.48,0,0.49,0,4.03,0,0,668,370,0,25,0,273, AL
2022,1,AA,BNA,616,94,41.31,1.77,14.15,0.07,36.7,23,2,6399,2776,118,657,2,2846, TN
2022,1,AA,BOS,1745,239,98.6,6.8,54.28,0.69,78.63,156,3,17105,7304,365,2119,18,7299, MA
2022,1,AA,BUF,85,12,6,0,3.74,0,2.26,7,0,528,206,0,130,0,192, NY
2022,1,AA,BUR,86,10,5.92,0,3.08,1,0,1,0,478,310,0,149,19,0, CA
2022,1,AA,BWI,267,55,26.32,2.05,10,0,16.63,8,0,2353,793,109,319,0,1132, MD
2022,1,AA,BZN,42,11,4.78,0,5.61,0,0.62,1,0,346,137,0,185,0,24, MT
2022,1,AA,CHS,136,26,13.08,0,3.41,0,9.51,8,0,1757,1040,0,148,0,569, SC
2022,1,AA,CLE,272,50,18.91,0.61,19.9,0,10.58,12,1,2277,914,80,839,0,444, OH
2022,1,AA,CLT,7810,881,343.35,42.16,218.02,4.07,273.4,536,3,81773,39583,5798,8416,154,27822, NC
2022,1,AA,CMH,248,49,23.39,1.94,12.62,0.45,10.59,6,1,3251,2086,118,443,10,594, OH
2022,1,AA,COS,60,10,7.3,0,1.19,0,1.52,0,0,696,593,0,22,0,81, CO
2022,1,AA,CVG,114,14,8.97,0.25,1.02,0,3.76,3,0,910,371,41,98,0,400, OH
2022,1,AA,DCA,2180,357,113.07,9.72,104.56,0.33,129.32,202,12,22097,9550,718,4226,22,7581, DC
2022,1,AA,DEN,769,126,60.07,1.79,34.83,0.12,29.19,13,0,8088,4189,71,1173,4,2651, CO
